alt,fire_ma,fire_pitch,target_dist,body_q_t,body_q_d,target_ma,target_hori_AA,target_v_pitch,hit
10083.045130948516,0.43468963500818214,-13.828563555132884,7682.310590447047,31.645496751941373,32.03948394538553,0.8872367350508118,-102.90140340716253,17.296031571262578,True
4107.8349563294305,0.8806458123567975,23.7155489689061,7660.693954056058,32.534700964334284,44.60280432167478,0.43533278204436743,136.32066913618888,-7.776341508817193,False
8031.764568000993,0.6112875371677099,5.345913459426601,5870.254595861523,-55.99856890027922,2.129366296606888,0.5352623403236851,-28.7820205871037,4.266506233107079,True
5391.950133023267,0.603057628966373,-49.06165974751217,703.3515129254612,-50.88504995937548,52.72416025753327,0.7358378309713364,109.35376178251896,-37.36673894679462,False
9870.981743301343,0.8517254917052455,16.816662386153244,5282.652790691854,35.99914381488644,34.156617355203785,0.4483865723964062,13.455302587730316,-0.7612078280556925,True
9652.235041329057,0.35652402422170376,21.321290711091418,3074.3173497199764,-29.383764982515206,36.884257674590806,1.0115308131068215,2.119078851266861,-0.3455512751960587,True
3018.015238259892,0.4538169723025788,-18.94218430961484,2777.994409192824,-36.78697935607973,20.796577946993434,0.5152683038578848,111.08245913852971,35.127890913259485,False
565.3474159367651,0.5393548298108554,42.69516476330858,2884.256824724593,7.587587775491858,40.28312476831709,0.45552760050527574,-140.1862151337502,-5.263461670373509,False
5981.157926260608,0.5854988232307394,-3.422109193690469,7776.06160105165,-40.29414508951266,25.645163254017152,0.378318373867368,-171.66931231828275,-0.018003843647371818,False
798.7341086882699,0.36956389204459444,6.401270734685091,7953.877887553552,4.059471495050463,34.558269898350815,0.5859348013085659,-126.72263611744923,-1.091265606114832,False
3341.1117169662157,0.3933975683402158,-3.067169961086324,9785.468779128414,0.2772184559373505,-1.2241943808761384,0.46533226813841,-135.0442999679105,12.1760236746759,True
2648.165643221044,0.46557581703121514,9.707977376978201,9787.81389712988,-1.6562237094886816,22.301804759679356,0.3931632096035086,174.26361410790875,-9.776123438243523,False
7636.207161558508,0.3183572261948976,-1.1439054928686057,7264.312275014961,-39.70626446027464,27.303140248428154,0.6742832299813009,-76.82666460835304,6.521284385339122,True
5258.918264213668,0.4706600459855454,43.93609974436382,7092.062789892677,-6.176841651944855,48.63364437402512,0.48425173275949734,-174.10578635514338,-30.57209639863269,False
5898.027820955253,0.7401774141774274,1.7395614144537372,3385.78594972254,-36.95153756179312,9.0435698364061,0.690826071655322,88.60770746758791,0.06522402770571326,True
7426.707567406825,0.7258505100517434,-24.888928257107676,5649.3027648426505,32.084276715472846,34.20654617229635,0.5219498750982879,48.69631347288188,-1.4213019405812084,False
8181.300151764846,0.8515061537452187,-0.9186988227116399,9661.691100272239,-15.174927760546938,-30.391922564611185,0.34139776239531355,65.33229717200828,0.143573253636129,True
10223.032151371715,1.060627587978066,17.213183461286217,5117.0608931138795,31.02149618961211,41.76414575612107,0.43219442833994226,-87.0655433392247,-1.5831313124627089,False
10374.11520422228,0.3674094336820989,4.288021203754226,8132.629915571326,-30.872806517392338,29.237881549175373,0.9534006015436377,21.12966563470983,-7.8381685798290865,False
10009.070871605069,0.6666754703714945,11.478559282747034,9701.354045400609,-19.983613236569397,14.895231394712084,0.4914567141178009,178.93969185961026,-7.419325113188369,True
10183.466017778042,0.4914567141178009,-6.22027733053898,9701.354045400609,-7.177494768531634,1.9099493548304536,0.6666754703714945,-143.81399153704405,2.1981758792853126,True
3504.322951458118,0.9054679059221337,11.846595566441616,7610.371415488845,-1.513042734086674,-5.271593481122157,0.5890023504125187,138.5165575235775,0.16691765512517046,True
4468.718886223564,0.5890023504125187,3.27426353677072,7610.371415488846,42.406554316191375,-2.1638726903216616,0.9054679059221337,-179.0122565607859,3.9978091844382515,True
7282.861905144647,0.7878658495304077,-8.039623542927625,2646.033941598484,-24.6331521285413,34.090572435239906,0.5069190109158267,74.86222507312233,-0.2295385761790805,True
7994.400835592406,0.5728104768573467,23.926650601263,9804.849223009314,30.850883138563848,37.89022414002178,0.9816197974173325,-110.55694994880443,-1.6133790780701986,False
13010.704448597082,0.9710586694904972,-6.784563665325821,9726.974491781732,-22.06893303556373,46.74126093816083,0.5617437694667667,118.19209204241945,6.918258934320287,True
8014.784339464799,0.5121014059993252,-1.8014146319573532,2790.5017975087558,48.04550327590607,5.4022494824251055,0.860363921247478,111.9074523850929,0.10428492752508166,False
8633.050045706977,0.5811872144828915,-13.30030262150179,3787.012607136096,15.687442359606147,55.19564414237908,0.4845467337619582,66.10458323437012,-47.41422696716184,False
10112.645579291937,0.500338965775354,-56.26520551204213,3709.1223794396747,7.538354378565145,53.874242867195406,0.5787216542937303,126.63758206603036,-25.14472308342295,True
9572.31575291616,0.81973521169251,-31.759496392918688,3383.410661169241,-34.903774658410974,53.4792118023497,0.40686293776492966,-74.21124212292052,5.733425676287572,False
6381.738273518719,0.3921991292294249,18.510360411172382,3474.523494645466,-38.20973966587534,54.32772534980925,0.8767521228644697,-101.66322946214677,-1.2297080861119885,False
7045.812243294213,0.5163589551251676,-56.20107881815205,3026.918257302766,-3.0293234311065733,50.519472892250704,0.6192508565972643,172.25481644481894,48.52416939373652,True
5864.987739615246,0.7593694547047585,1.7293305415879467,789.928317621587,52.68790543035578,59.289667295604055,0.7588065354232835,57.028206741478854,6.26418233216916,True
2947.3885536212974,0.9637660899082948,9.129296623150326,2712.7751711684073,-22.717265772444076,-31.799305169179778,0.33403692618602115,-140.78672118220507,0.029368328883852626,True
1645.0654279812481,0.33411093429053995,7.637318336286939,2709.343020613419,-28.782617345132742,30.61269974498166,0.9635663054754353,177.444456128841,3.6640591964206934,True
